/Users/tigran/workspace/dwg_parser/codes/parser.py:397: SyntaxWarning: invalid escape sequence '\P'
  * MTEXT None layer=0 text='ZKS ' ins=(526.8398624766596, 466.1914581485348, 0.0) img_pos=(2327.709605850424, 4737.103790646739)
elem: name=Schaltkreis_A01U1EY6KH layer=ADE_ET_NSV_Anschluss-TXT text= ins=(529.2641265209543, 466.1914581485353, 0.0) matrix=(-1276.9536650180116, -1402.2341647250742)
  * MTEXT None layer=0 text='20F03 ' ins=(529.2641265209543, 466.1914581485353, 0.0) img_pos=(2342.002662611567, 4737.11478281687)
elem: name=Türcontroller_A01U1EY7KH layer=ADE_ET_ZKS_Türsteuereinheit text= ins=(525.606277790117, 460.9659141887266, 0.0) matrix=(-1276.9536650180125, -1402.2341647250742)
  * MTEXT None layer=0 text='TCT ' ins=(526.2799653129764, 462.5459141616366, 0.0) img_pos=(2324.408545489537, 4758.596243976017)
elem: name=Schaltkreis_A01U1EY8KH layer=ADE_ET_ZKS_Oeffner-TXT text= ins=(528.8833977571098, 455.3911262448764, 0.0) matrix=(-1276.9536650180114, -1402.234164725074)
  * MTEXT None layer=0 text='GAM18 ' ins=(528.8833977571098, 455.39112624487643, 0.0) img_pos=(2339.7579492747154, 4800.794375134905)
elem: name=Geräteanschluß 400 V_A01U1EYCKH layer=ADE_ET_NSV_Anschluss text= ins=(338.2220546891876, 813.1818129764547, 0.0) matrix=(-1276.9536650180123, -1402.2341647250728)
elem: name=Schaltkreis_A01U1EYDKH layer=ADE_ET_NSV_Anschluss-TXT text= ins=(325.8757728135402, 811.3360529950455, 0.0) matrix=(-1276.9536650180123, -1402.2341647250737)
  * MTEXT None layer=0 text='SiBe Zentrale ' ins=(325.87577281354015, 812.7760529805414, 0.0) img_pos=(1142.8588272131713, 2692.647595924326)
elem: name=Schaltkreis_A01U1EYEKH layer=ADE_ET_NSV_Anschluss-TXT text= ins=(335.2329531992934, 813.5818129724262, 0.0) matrix=(-1276.953665018013, -1402.2341647250737)
  * MTEXT None layer=0 text='1F8 ' ins=(335.23295319929343, 815.0218129579225, 0.0) img_pos=(1198.0272032374703, 2679.448490032525)
elem: name=Auslass 230 V_A01U1EYFKH layer=ADE_ET_NSV_Anschluss text= ins=(519.0203260232436, 632.6916115826753, 0.0) matrix=(-1276.9536650180123, -1402.2341647250737)
elem: name=Schaltkreis_A01U1EYGKH layer=ADE_ET_NSV_Anschluss-TXT text= ins=(513.3263540805938, 631.9687315899562, 0.0) matrix=(-1276.953665018012, -1402.2341647250737)
  * MTEXT None layer=0 text='22F03 ' ins=(513.3263540805938, 633.4087315754523, 0.0) img_pos=(2248.0362125989914, 3751.0898109819)
elem: name=Schaltkreis_A01U1EYHKH layer=ADE_ET_NSV_Anschluss-TXT text= ins=(508.6887721273038, 634.303743600794, 0.0) matrix=(-1276.9536650180123, -1402.2341647250735)
  * MTEXT None layer=0 text='BMA Sirene ' ins=(508.68877212730376, 635.7437435862903, 0.0) img_pos=(2220.6938023327443, 3737.3009984635496)
elem: name=Auslass 230 V_A01U1EYIKH layer=ADE_ET_NSV_Anschluss text= ins=(939.2220566100168, 813.3658129663654, 0.0) matrix=(-1276.9536650180112, -1402.2341647250728)
elem: name=Schaltkreis_A01U1EYJKH layer=ADE_ET_NSV_Anschluss-TXT text= ins=(933.8153586644735, 811.1200529889852, 0.0) matrix=(-1276.9536650180116, -1402.2341647250728)
  * MTEXT None layer=0 text='26F01 ' ins=(933.8153586644735, 812.5600529744816, 0.0) img_pos=(4727.1693021232095, 2696.6777209448683)
elem: name=Schaltkreis_A01U1EYKKH layer=ADE_ET_NSV_Anschluss-TXT text= ins=(928.4905027181062, 812.6429329736461, 0.0) matrix=(-1276.9536650180112, -1402.2341647250732)
  * MTEXT None layer=0 text='BMA Sirene ' ins=(928.4905027181062, 814.0829329591425, 0.0) img_pos=(4695.774838939447, 2687.6743152238987)
elem: name=Druckknopfmelder_A01U1EYLKH layer=ADE_ET_BMA_Brandmelder-W text= ins=(640.0862180433164, 813.3280812538742, 0.0) matrix=(-1276.9536650180123, -1402.2341647250728)
elem: name=Schaltkreis_A01U1EYMKH layer=ADE_ET_BMA_Peripherie-TXT text= ins=(630.6043721388182, 814.3920812431575, 0.0) matrix=(-1276.9536650180114, -1402.2341647250728)
  * MTEXT None layer=0 text='in Hydrant ' ins=(630.6043721388182, 815.8320812286538, 0.0) img_pos=(2939.4878607337478, 2676.0102379940054)
elem: name=Schaltkreis_A01U1EYNKH layer=ADE_ET_BMA_Brandmelder-W-TXT text= ins=(633.1708563529687, 812.6095212611112, 0.0) matrix=(-1276.953665018012, -1402.2341647250732)
  * MTEXT None layer=0 text='04/024 ' ins=(633.1708563529687, 814.0495212466076, 0.0) img_pos=(2954.619423912995, 2686.5322714817885)
elem: name=Druckknopfmelder_A01U1EYUKH layer=ADE_ET_BMA_Brandmelder-W text= ins=(400.0863181168629, 813.3280812538742, 0.0) matrix=(-1276.9536650180123, -1402.2341647250728)
elem: name=Schaltkreis_A01U1EYVKH layer=ADE_ET_BMA_Brandmelder-W-TXT text= ins=(393.7135401810499, 812.6095212611112, 0.0) matrix=(-1276.9536650180125, -1402.2341647250732)
  * MTEXT None layer=0 text='04/022 ' ins=(393.7135401810499, 814.0495212466076, 0.0) img_pos=(1542.8189973171425, 2685.446516996718)
elem: name=Schaltkreis_A01U1EYWKH layer=ADE_ET_BMA_Peripherie-TXT text= ins=(392.6044721922206, 815.7309612296722, 0.0) matrix=(-1276.9536650180123, -1402.2341647250732)
  * MTEXT None layer=0 text='in Hydrant ' ins=(392.60447219222056, 817.1709612151685, 0.0) img_pos=(1536.2801172996806, 2667.036737800113)
elem: name=Bus-Steuerkoppler BMA (I_O)_A01U1EYXKH layer=ADE_ET_BMA_Peripherie text= ins=(518.8463328609128, 812.5658129744234, 0.0) matrix=(-1276.9536650180123, -1402.2341647250737)
  * MTEXT None layer=0 text='STR ' ins=(519.8863248599746, 813.0874680156853, 0.0) img_pos=(2286.7127069860626, 2691.691107428197)
elem: name=Schaltkreis_A01U1EYYKH layer=ADE_ET_BMA_Peripherie-TXT text= ins=(519.5292048540352, 806.1204590393418, 0.0) matrix=(-1276.9536650180119, -1402.2341647250732)
  * MTEXT None layer=0 text='04/023 ' ins=(519.5292048540352, 806.1204590393418, 0.0) img_pos=(2284.6071869510333, 2732.7686255902145)
elem: name=Schaltkreis_A01U1EYZKH layer=ADE_ET_BMA_Peripherie-TXT text= ins=(518.1277728681505, 806.4403630361203, 0.0) matrix=(-1276.9536650180119, -1402.2341647250732)
  * MTEXT None layer=0 text='Sirene ' ins=(518.1277728681505, 806.4403630361203, 0.0) img_pos=(2276.3445775342616, 2730.8760413327345)
elem: name=Netzteil inkl. Akku_A01U1EZ0KH layer=ADE_ET_BMA_Peripherie text= ins=(521.6463168327111, 812.5658129744229, 0.0) matrix=(-1276.953665018012, -1402.2341647250732)
elem: name=Auslass 230 V_A01U1EZ1KH layer=ADE_ET_NSV_Anschluss text= ins=(521.2220527682723, 810.1415489301285, 0.0) matrix=(-1276.9536650180123, -1402.2341647250728)
elem: name=Schaltkreis_A01U1EZ2KH layer=ADE_ET_NSV_Anschluss-TXT text= ins=(522.9291968197904, 804.8718410519173, 0.0) matrix=(-1276.9536650180116, -1402.2341647250728)
  * MTEXT None layer=0 text='26F03 ' ins=(522.9291968197904, 804.8718410519173, 0.0) img_pos=(2304.6529729157805, 2740.1461897478903)
elem: name=Schaltkreis_A01U1EZ3KH layer=ADE_ET_NSV_Anschluss-TXT text= ins=(521.7170647976427, 799.8342591026562, 0.0) matrix=(-1276.953665018012, -1402.2341647250728)
  * MTEXT None layer=0 text='BMA Sirene ' ins=(521.7170647976427, 799.8342591026562, 0.0) img_pos=(2297.5064445351977, 2769.843471697409)
elem: name=Beleuchtungstableau_A01U1EZ4KH layer=ADE_ET_NSV_Tableau text= ins=(741.0729748386709, 942.8857288522695, 0.0) matrix=(-1276.9536650180116, -1402.2341647250732)
elem: name=Auslass 230 V_A01U1EZ5KH layer=ADE_ET_NSV_Anschluss text= ins=(938.9521267456557, 1053.496611182943, 0.0) matrix=(-1276.9536650180112, -1402.2341647250728)
elem: name=Schaltkreis_A01U1EZ6KH layer=ADE_ET_NSV_Anschluss-TXT text= ins=(933.5383893488952, 1052.773731190224, 0.0) matrix=(-1276.9536650180116, -1402.234164725073)
  * MTEXT None layer=0 text='25F04 ' ins=(933.5383893488952, 1054.2137311757199, 0.0) img_pos=(4725.536337200563, 1271.8290607032704)
elem: name=Schaltkreis_A01U1EZ7KH layer=ADE_ET_NSV_Anschluss-TXT text= ins=(928.6448369181835, 1053.985863212371, 0.0) matrix=(-1276.9536650180112, -1402.2341647250728)
  * MTEXT None layer=0 text='BMA Sirene ' ins=(928.6448369181835, 1055.4258631978673, 0.0) img_pos=(4696.684767661185, 1264.6598543046748)
elem: name=Netzteil inkl. Akku_A01U1EZ8KH layer=ADE_ET_BMA_Peripherie text= ins=(521.6463168327111, 992.5658111398343, 0.0) matrix=(-1276.953665018012, -1402.2341647250732)
elem: name=Auslass 230 V_A01U1EZ9KH layer=ADE_ET_NSV_Anschluss text= ins=(521.2220527682723, 990.1415470955399, 0.0) matrix=(-1276.9536650180123, -1402.2341647250728)
elem: name=Schaltkreis_A01U1EZAKH layer=ADE_ET_NSV_Anschluss-TXT text= ins=(522.9291968197904, 984.8718392173287, 0.0) matrix=(-1276.9536650180116, -1402.2341647250728)
  * MTEXT None layer=0 text='26F03 ' ins=(522.9291968197904, 984.8718392173287, 0.0) img_pos=(2304.6529729161157, 1678.8235064479968)
elem: name=Schaltkreis_A01U1EZBKH layer=ADE_ET_NSV_Anschluss-TXT text= ins=(521.7170647976427, 979.8342572680676, 0.0) matrix=(-1276.953665018012, -1402.2341647250728)
  * MTEXT None layer=0 text='BMA Sirene ' ins=(521.7170647976427, 979.8342572680676, 0.0) img_pos=(2297.506444535533, 1708.5207883975145)
elem: name=Bus-Steuerkoppler BMA (I_O)_A01U1EZCKH layer=ADE_ET_BMA_Peripherie text= ins=(518.8463328609128, 992.5658111398343, 0.0) matrix=(-1276.9536650180123, -1402.2341647250732)
  * MTEXT None layer=0 text='STR ' ins=(519.8863248599746, 993.0874661810967, 0.0) img_pos=(2286.7127069863977, 1630.3684241283026)
elem: name=Schaltkreis_A01U1EZDKH layer=ADE_ET_BMA_Peripherie-TXT text= ins=(519.5277648540498, 986.1210332047472, 0.0) matrix=(-1276.9536650180119, -1402.2341647250723)
  * MTEXT None layer=0 text='04/020 ' ins=(519.5277648540498, 986.1210332047472, 0.0) img_pos=(2284.5986969514543, 1671.4425395284443)
elem: name=Schaltkreis_A01U1EZEKH layer=ADE_ET_BMA_Peripherie-TXT text= ins=(518.1277728681505, 986.4403612015312, 0.0) matrix=(-1276.9536650180119, -1402.2341647250728)
  * MTEXT None layer=0 text='Sirene ' ins=(518.1277728681505, 986.4403612015312, 0.0) img_pos=(2276.3445775345967, 1669.5533580328438)
elem: name=Türcontroller_A01U1EZFKH layer=ADE_ET_ZKS_Türsteuereinheit text= ins=(213.4463199967149, 1172.485711676946, 0.0) matrix=(-1276.9536650180123, -1402.234164725072)
  * MTEXT None layer=0 text='TCT ' ins=(214.1200075195752, 1173.985711650662, 0.0) img_pos=(483.96546100201545, 562.3630469378822)
elem: name=Schaltkreis_A01U1EZGKH layer=ADE_ET_ZKS_Oeffner-TXT text= ins=(212.7234400039954, 1178.301711618367, 0.0) matrix=(-1276.9536650180128, -1402.2341647250717)
  * MTEXT None layer=0 text='GAM05 ' ins=(212.7234400039954, 1178.301711618367, 0.0) img_pos=(475.7315316914239, 536.9085550602831)
elem: name=Türcontroller_A01U1EZHKH layer=ADE_ET_ZKS_Türsteuereinheit text= ins=(213.4463199967149, 1170.48571169709, 0.0) matrix=(-1276.9536650180123, -1402.234164725072)
  * MTEXT None layer=0 text='TCT ' ins=(214.1200075195752, 1171.985711670806, 0.0) img_pos=(483.9654610020118, 574.1555211981868)
elem: name=Schaltkreis_A01U1EZIKH layer=ADE_ET_ZKS_Oeffner-TXT text= ins=(214.7234399838519, 1178.301711618367, 0.0) matrix=(-1276.953665018012, -1402.2341647250717)
  * MTEXT None layer=0 text='GAM06 ' ins=(214.7234399838519, 1178.301711618367, 0.0) img_pos=(487.52319823931884, 536.9176235196765)
elem: name=Türcontroller_A01U1EZJKH layer=ADE_ET_ZKS_Türsteuereinheit text= ins=(765.4462167806819, 1170.48571169709, 0.0) matrix=(-1276.9536650180114, -1402.234164725072)
  * MTEXT None layer=0 text='TCT ' ins=(766.119904303542, 1171.985711670806, 0.0) img_pos=(3738.46485245498, 576.6584155480987)
elem: name=Schaltkreis_A01U1EZKKH layer=ADE_ET_ZKS_Oeffner-TXT text= ins=(766.7233367678186, 1178.301711618367, 0.0) matrix=(-1276.9536650180114, -1402.2341647250717)
  * MTEXT None layer=0 text='GAM09 ' ins=(766.7233367678186, 1178.301711618367, 0.0) img_pos=(3742.022589692287, 539.4205178695884)
elem: name=Türcontroller_A01U1EZLKH layer=ADE_ET_ZKS_Türsteuereinheit text= ins=(765.4462167806819, 1172.485711676946, 0.0) matrix=(-1276.9536650180114, -1402.234164725072)
  * MTEXT None layer=0 text='TCT ' ins=(766.119904303542, 1173.985711650662, 0.0) img_pos=(3738.4648524549834, 564.8659412877942)
elem: name=Schaltkreis_A01U1EZMKH layer=ADE_ET_ZKS_Oeffner-TXT text= ins=(764.7233367879624, 1178.301711618367, 0.0) matrix=(-1276.953665018011, -1402.2341647250717)
  * MTEXT None layer=0 text='GAM08 ' ins=(764.723336787963, 1178.301711618367, 0.0) img_pos=(3730.2309231443974, 539.411449410195)
elem: name=Türcontroller_A01U1EZNKH layer=ADE_ET_ZKS_Türsteuereinheit text= ins=(1297.84630907456, 931.205753169635, 0.0) matrix=(-1276.9536650180098, -1402.2341647250728)
  * MTEXT None layer=0 text='TCT ' ins=(1298.3463090806995, 931.8794406924953, 0.0) img_pos=(6876.383030617446, 1994.7951767263403)
elem: name=Schaltkreis_A01U1EZOKH layer=ADE_ET_ZKS_Oeffner-TXT text= ins=(1292.478795128621, 932.4886331567136, 0.0) matrix=(-1276.953665018011, -1402.2341647250732)
  * MTEXT None layer=0 text='GAM11 ' ins=(1292.478795128621, 933.92863314221, 0.0) img_pos=(6841.789146275014, 1982.6860473395336)
elem: name=1xUP-SD_ SchuKo_A01U1EZZKH layer=ADE_ET_NSV_Steckdose text= ins=(745.1263502757918, 946.3790217878077, 0.0) matrix=(-1276.9536650180112, -1402.2341647250732)
elem: name=Schaltkreis_A01U1F00KH layer=ADE_ET_NSV_Steckdose-TXT text= ins=(744.0415125267184, 954.6590217044109, 0.0) matrix=(-1276.953665018011, -1402.2341647250732)
  * MTEXT None layer=0 text='10F01 ' ins=(744.0415125267184, 956.0990216899072, 0.0) img_pos=(3608.29433427049, 1849.4774372393404)
elem: name=1xUP-SD_ SchuKo_A01U1F01KH layer=ADE_ET_NSV_Steckdose text= ins=(732.2624697803569, 981.9057033049803, 0.0) matrix=(-1276.953665018011, -1402.2341647250723)
elem: name=Schaltkreis_A01U1F02KH layer=ADE_ET_NSV_Steckdose-TXT text= ins=(732.6653497762991, 984.4525832793279, 0.0) matrix=(-1276.9536650180119, -1402.2341647250723)
  * MTEXT None layer=0 text='10F01 ' ins=(732.6653497762991, 984.4525832793279, 0.0) img_pos=(3541.222374721246, 1682.2465308044066)
elem: name=3xUP-SD_ SchuKo_A01U1F03KH layer=ADE_ET_NSV_Steckdose text= ins=(757.8462515539254, 955.3257631039455, 0.0) matrix=(-1276.953665018012, -1402.2341647250728)
elem: name=Schaltkreis_A01U1F04KH layer=ADE_ET_NSV_Steckdose-TXT text= ins=(756.0062515724585, 956.2409253347278, 0.0) matrix=(-1276.9536650180116, -1402.2341647250732)
  * MTEXT None layer=0 text='11F05 ' ins=(756.0062515724585, 956.2409253347278, 0.0) img_pos=(3678.8364415609453, 1848.6949905670617)
elem: name=Taster_ UP_ 1S_A01U1F05KH layer=ADE_ET_NSV_Schalter text= ins=(734.5024697577956, 981.5057033090088, 0.0) matrix=(-1276.953665018011, -1402.2341647250728)
elem: name=1xUP-SD_ SchuKo_A01U1F06KH layer=ADE_ET_NSV_Steckdose text= ins=(732.2063528188858, 958.3459202610261, 0.0) matrix=(-1276.9536650180114, -1402.2341647250732)
elem: name=Schaltkreis_A01U1F07KH layer=ADE_ET_NSV_Steckdose-TXT text= ins=(732.6092328148277, 953.6293647885318, 0.0) matrix=(-1276.9536650180116, -1402.2341647250728)
  * MTEXT None layer=0 text='10F01 ' ins=(732.6092328148277, 953.6293647885318, 0.0) img_pos=(3540.891518469181, 1863.9872835239366)
elem: name=3xUP-SD_ SchuKo_A01U1F08KH layer=ADE_ET_NSV_Steckdose text= ins=(664.5617478623997, 946.941821782139, 0.0) matrix=(-1276.953665018012, -1402.2341647250728)
elem: name=Schaltkreis_A01U1F09KH layer=ADE_ET_NSV_Steckdose-TXT text= ins=(665.4769100931821, 950.0858217504729, 0.0) matrix=(-1276.953665018011, -1402.2341647250732)
  * MTEXT None layer=0 text='11F03 ' ins=(665.4769100931821, 951.5258217359687, 0.0) img_pos=(3145.090532423113, 1876.085878925881)
elem: name=RJ-45-Datendose 2-fach_ UP_A01U1F0AKH layer=ADE_ET_EDV_Dose-W text= ins=(681.4379710735157, 991.8058017610174, 0.0) matrix=(-1276.9536650180119, -1402.2341647250728)
  * MTEXT None layer=0 text='2x RJ 45 ' ins=(686.9908509146537, 992.6058017909572, 0.0) img_pos=(3271.933141849685, 1633.9661219304808)
elem: name=Schaltkreis_A01U1F0BKH layer=ADE_ET_EDV_Dose-W-TXT text= ins=(685.9188680283837, 989.96580177955, 0.0) matrix=(-1276.9536650180116, -1402.2341647250728)
  * MTEXT None layer=0 text='20.12/13 ' ins=(685.9188680283837, 991.4058017650464, 0.0) img_pos=(3265.6129094160538, 1641.0367460940179)
elem: name=RJ-45-Datendose 2-fach_ UP_A01U1F0CKH layer=ADE_ET_EDV_Dose-W text= ins=(724.4233341601971, 947.1258217802856, 0.0) matrix=(-1276.9536650180112, -1402.2341647250728)
  * MTEXT None layer=0 text='2x RJ 45 ' ins=(731.0962139900546, 950.4458217848446, 0.0) img_pos=(3531.971011648124, 1882.7513478018172)
elem: name=Schaltkreis_A01U1F0DKH layer=ADE_ET_EDV_Dose-W-TXT text= ins=(730.0273962237527, 950.8487017807865, 0.0) matrix=(-1276.953665018011, -1402.2341647250732)
  * MTEXT None layer=0 text='18.01/02 ' ins=(730.0273962237527, 952.2887017662824, 0.0) img_pos=(3525.6694402343105, 1871.8804440541016)
elem: name=3xUP-SD_ SchuKo_A01U1F0EKH layer=ADE_ET_NSV_Steckdose text= ins=(757.8462515539254, 976.9257628863884, 0.0) matrix=(-1276.953665018012, -1402.2341647250732)
elem: name=Schaltkreis_A01U1F0FKH layer=ADE_ET_NSV_Steckdose-TXT text= ins=(756.0062515724585, 977.8409251171711, 0.0) matrix=(-1276.9536650180116, -1402.2341647250728)
  * MTEXT None layer=0 text='11F05 ' ins=(756.0062515724585, 977.8409251171711, 0.0) img_pos=(3678.8364415609853, 1721.3362685557795)
elem: name=1xUP-SD_ SchuKo_A01U1F0GKH layer=ADE_ET_NSV_Steckdose text= ins=(663.2331048506267, 976.0458010202515, 0.0) matrix=(-1276.9536650180119, -1402.2341647250732)
elem: name=Schaltkreis_A01U1F0HKH layer=ADE_ET_NSV_Steckdose-TXT text= ins=(668.1559848010429, 978.592680994599, 0.0) matrix=(-1276.953665018012, -1402.2341647250732)
  * MTEXT None layer=0 text='10F01 ' ins=(668.1559848010429, 978.592680994599, 0.0) img_pos=(3160.8859103882473, 1716.5054043013433)
elem: name=Taster_ UP_ 1S_A01U1F0IKH layer=ADE_ET_NSV_Schalter text= ins=(734.4463527963242, 957.9459202650551, 0.0) matrix=(-1276.9536650180116, -1402.2341647250728)
elem: name=Taster_ UP_ 1S_A01U1F0JKH layer=ADE_ET_NSV_Schalter text= ins=(663.4171048487733, 975.6458010242804, 0.0) matrix=(-1276.9536650180119, -1402.2341647250728)
elem: name=RJ-45-Datendose 2-fach_ UP_A01U1F0KKH layer=ADE_ET_EDV_Dose-W text= ins=(757.0862515235824, 959.1795054910135, 0.0) matrix=(-1276.9536650180114, -1402.2341647250728)
  * MTEXT None layer=0 text='2x RJ 45 ' ins=(757.0862515235824, 961.8523853611596, 0.0) img_pos=(3685.203941272785, 1815.6133882395015)
elem: name=Schaltkreis_A01U1F0LKH layer=ADE_ET_EDV_Dose-W-TXT text= ins=(755.2404915421728, 960.6396397163071, 0.0) matrix=(-1276.9536650180116, -1402.2341647250728)
  * MTEXT None layer=0 text='18.05/06 ' ins=(755.2404915421728, 960.6396397163071, 0.0) img_pos=(3674.321648049064, 1822.755655112327)
elem: name=RJ-45-Datendose 2-fach_ UP_A01U1F0MKH layer=ADE_ET_EDV_Dose-W text= ins=(719.850966541984, 991.8058017610174, 0.0) matrix=(-1276.9536650180112, -1402.2341647250728)
  * MTEXT None layer=0 text='2x RJ 45 ' ins=(725.4038463831221, 992.6058017909572, 0.0) img_pos=(3498.4097609656887, 1634.1402952770368)
elem: name=Schaltkreis_A01U1F0NKH layer=ADE_ET_EDV_Dose-W-TXT text= ins=(724.3318634968521, 995.2115617647123, 0.0) matrix=(-1276.9536650180112, -1402.2341647250732)
  * MTEXT None layer=0 text='20.16/17 ' ins=(724.3318634968521, 996.6515617502082, 0.0) img_pos=(3492.089528532067, 1610.2806743286656)
elem: name=RJ-45-Datendose 2-fach_ UP_A01U1F0OKH layer=ADE_ET_EDV_Dose-W text= ins=(714.7014875926836, 947.1258217802856, 0.0) matrix=(-1276.953665018011, -1402.2341647250728)
  * MTEXT None layer=0 text='2x RJ 45 ' ins=(714.7014875926836, 950.4458217848446, 0.0) img_pos=(3435.3104372636994, 1882.6770103457648)
elem: name=Schaltkreis_A01U1F0PKH layer=ADE_ET_EDV_Dose-W-TXT text= ins=(713.3422307093069, 950.8515817807574, 0.0) matrix=(-1276.9536650180112, -1402.2341647250723)
  * MTEXT None layer=0 text='20.22/23 ' ins=(713.3422307093069, 952.2915817662538, 0.0) img_pos=(3427.2964852221326, 1871.7878085174289)
elem: name=RJ-45-Datendose 2-fach_ UP_A01U1F0QKH layer=ADE_ET_EDV_Dose-W text= ins=(709.0077452241483, 991.8058017610174, 0.0) matrix=(-1276.953665018011, -1402.2341647250728)
  * MTEXT None layer=0 text='2x RJ 45 ' ins=(709.0077452241483, 992.6058017909572, 0.0) img_pos=(3401.74108121598, 1634.0659515874986)
elem: name=Schaltkreis_A01U1F0RKH layer=ADE_ET_EDV_Dose-W-TXT text= ins=(707.8637533386031, 995.2115617647123, 0.0) matrix=(-1276.9536650180114, -1402.2341647250732)
  * MTEXT None layer=0 text='20.14/15 ' ins=(707.8637533386031, 996.6515617502082, 0.0) img_pos=(3394.996295724133, 1610.2060041337818)
elem: name=002 Sirene_A01U1F0SKH layer=ADE_ET_BMA_Sirene-W text= ins=(663.739904845522, 975.8792010219295, 0.0) matrix=(-1276.9536650180112, -1402.2341647250732)
elem: name=Schaltkreis_A01U1F0TKH layer=ADE_ET_BMA_Sirene-W-TXT text= ins=(664.1893848409948, 969.7211210839541, 0.0) matrix=(-1276.953665018012, -1402.2341647250728)
  * MTEXT None layer=0 text='04/015 ' ins=(664.1893848409948, 969.7211210839541, 0.0) img_pos=(3137.499498123798, 1768.7962403001975)
elem: name=RJ-45-Datendose 2-fach_ UP_A01U1F0UKH layer=ADE_ET_EDV_Dose-W text= ins=(757.0862515235824, 980.7795052734564, 0.0) matrix=(-1276.9536650180114, -1402.2341647250732)
  * MTEXT None layer=0 text='2x RJ 45 ' ins=(757.0862515235824, 983.4523851436024, 0.0) img_pos=(3685.203941272825, 1688.254666228222)
elem: name=Schaltkreis_A01U1F0VKH layer=ADE_ET_EDV_Dose-W-TXT text= ins=(755.2404915421728, 982.1690647394607, 0.0) matrix=(-1276.9536650180116, -1402.2341647250728)
  * MTEXT None layer=0 text='18.03/04 ' ins=(755.2404915421728, 982.1690647394607, 0.0) img_pos=(3674.321648049104, 1695.813058621412)
elem: name=3xUP-SD_ SchuKo_A01U1F0WKH layer=ADE_ET_NSV_Steckdose text= ins=(720.4927089614037, 992.5658017913606, 0.0) matrix=(-1276.9536650180112, -1402.2341647250723)
elem: name=Schaltkreis_A01U1F0XKH layer=ADE_ET_NSV_Steckdose-TXT text= ins=(731.1798710937617, 990.720041809951, 0.0) matrix=(-1276.9536650180112, -1402.2341647250728)
  * MTEXT None layer=0 text='11F02 ' ins=(731.1798710937617, 992.1600417954473, 0.0) img_pos=(3532.4642399888075, 1636.7947917632073)
elem: name=RJ-45-Datendose 2-fach_ UP_A01U1F0YKH layer=ADE_ET_EDV_Dose-W text= ins=(671.0883701196135, 947.1258217802856, 0.0) matrix=(-1276.9536650180119, -1402.2341647250728)
  * MTEXT None layer=0 text='2x RJ 45 ' ins=(671.0883701196135, 950.4458217848446, 0.0) img_pos=(3178.174765495587, 1882.4792584513507)
elem: name=Schaltkreis_A01U1F0ZKH layer=ADE_ET_EDV_Dose-W-TXT text= ins=(670.0166752333405, 950.8487017807865, 0.0) matrix=(-1276.9536650180116, -1402.2341647250732)
  * MTEXT None layer=0 text='20.18/19 ' ins=(670.0166752333405, 952.2887017662824, 0.0) img_pos=(3171.856231061944, 1871.6083416581114)
elem: name=3xUP-SD_ SchuKo_A01U1F10KH layer=ADE_ET_NSV_Steckdose text= ins=(684.3059710446291, 946.941821782139, 0.0) matrix=(-1276.9536650180116, -1402.2341647250728)
elem: name=Schaltkreis_A01U1F11KH layer=ADE_ET_NSV_Steckdose-TXT text= ins=(687.073133256758, 950.0858217504729, 0.0) matrix=(-1276.9536650180116, -1402.2341647250732)
  * MTEXT None layer=0 text='11F03 ' ins=(687.073133256758, 951.5258217359687, 0.0) img_pos=(3272.418264824931, 1876.1838011632772)
elem: name=3xUP-SD_ SchuKo_A01U1F12KH layer=ADE_ET_NSV_Steckdose text= ins=(722.7175917514944, 946.941821782139, 0.0) matrix=(-1276.9536650180112, -1402.2341647250728)
elem: name=Schaltkreis_A01U1F13KH layer=ADE_ET_NSV_Steckdose-TXT text= ins=(725.4127392043486, 950.0858217504729, 0.0) matrix=(-1276.9536650180114, -1402.2341647250732)
  * MTEXT None layer=0 text='11F04 ' ins=(725.4127392043486, 951.5258217359687, 0.0) img_pos=(3498.4621915574266, 1876.3576417448849)
elem: name=Taster_ UP_ 1S_A01U1F14KH layer=ADE_ET_NSV_Schalter text= ins=(744.7263502798205, 946.5630217859543, 0.0) matrix=(-1276.9536650180112, -1402.2341647250732)
elem: name=3xUP-SD_ SchuKo_A01U1F15KH layer=ADE_ET_NSV_Steckdose text= ins=(670.9493336707922, 992.5658017913606, 0.0) matrix=(-1276.9536650180119, -1402.2341647250723)
elem: name=Schaltkreis_A01U1F16KH layer=ADE_ET_NSV_Steckdose-TXT text= ins=(672.008132900128, 990.720041809951, 0.0) matrix=(-1276.9536650180119, -1402.2341647250728)
  * MTEXT None layer=0 text='11F01 ' ins=(672.008132900128, 992.1600417954473, 0.0) img_pos=(3183.5975335557773, 1636.5264935079686)
elem: name=002 Sirene_A01U1F17KH layer=ADE_ET_BMA_Sirene-W text= ins=(744.9597502774698, 946.8858217827028, 0.0) matrix=(-1276.953665018011, -1402.2341647250728)
elem: name=Schaltkreis_A01U1F18KH layer=ADE_ET_BMA_Sirene-W-TXT text= ins=(747.8369502484904, 947.3309817782197, 0.0) matrix=(-1276.953665018011, -1402.2341647250723)
  * MTEXT None layer=0 text='04/014 ' ins=(747.8369502484904, 948.770981763716, 0.0) img_pos=(3630.671602505073, 1892.702508165181)
